author id,created at,geo,id,lang,tweet,sentiment value
2191222536,2020-04-23 03:40:07+00:00,8193d87541f11dfb,1253166735739564032,en,Thanks  for letting us share a little about our decision for our kids its been over a month now amp miss them more than anything        ,0.5423
528168887,2020-04-22 18:42:27+00:00,e0060cda70f5f341,1253031426909405192,en, Mr Cramer thank you for everything that you do I have been in the process of trying to get sponsorship for university based built environment solutions to the challenges of the virus Both Texas AampM and Clemson University School of Archicture are interested,0.7351
825114404152864769,2020-04-22 16:05:03+00:00,c3f37afa9efcf94b,1252991817814994945,en,To better serve its customers HEB will expand its temporary hours of operation at stores across Texas Starting on Monday April 27 HEB stores will open at 7 am and close at 10 pm until further notice    ,0.6369
22663900,2020-04-22 03:03:47+00:00,b463d3bd6064861b,1252795207650873344,en,   His question concerning Harvard was a lie They didnt receive PPP money It was funds from the CARES Act fund that wall go to struggling students as result of COVID19 Same money West Texas AampM received 57 million that  bragged about Lying ass  ,-0.7155
22663900,2020-04-22 03:03:14+00:00,b463d3bd6064861b,1252795066265067524,en,     His question concerning Harvard was a lie They didnt receive PPP money It was funds from the CARES Act fund that wall go to struggling students as result of COVID19 Same money West Texas AampM received 57 million that  bragged about Lying ass  ,-0.7155
22663900,2020-04-22 03:02:38+00:00,b463d3bd6064861b,1252794918164148224,en,     His question concerning Harvard was a lie They didnt receive PPP money It was funds from the CARES Act fund that wall go to struggling students as result of COVID19 Same money West Texas AampM received 57 million that  bragged about Lying ass  ,-0.7155
22663900,2020-04-22 03:02:02+00:00,b463d3bd6064861b,1252794763973189632,en,   His question concerning Harvard was a lie They didnt receive PPP money It was funds from the CARES Act fund that wall go to struggling students as result of COVID19 Same money West Texas AampM received 57 million that  bragged about Lying ass  ,-0.7155
1018353918135488517,2020-04-22 01:17:13+00:00,6dd590c61801b09c,1252768387727589376,en,If you could end COVID19 by sacrificing one college at TAMU what would you choose and why Mays,0.0
77874829,2020-04-21 21:15:50+00:00,07d9dc5687481001,1252707643023556617,en,Aggie Muster will take place in many ways this year For us it is in Battle Creek Michigan where  deployed a team to assist in COVID 19 response plans for TF Center LTC JP Wanja 02 Spider D amp myself 03 Softly Call the Muster    ,-0.0173
2363436115,2020-04-20 16:07:44+00:00,e0060cda70f5f341,1252267715647209474,en,Brett Girior former  executive vice president and CEO of Texas AampMs Health Science Center has been appointed by President Trump to end the shortfall of COVID19 testing ,0.0
14619464,2020-04-19 17:03:33+00:00,5c937363480a2c19,1251919374451179521,en,My man  tells quite a tale as he is prone to do about a football player and season returning to Texas AampM after a pandemic,0.0
15940558,2020-04-19 13:33:22+00:00,e0060cda70f5f341,1251866483208204288,en,Thanks to so many at  for being a force for good as we navigate the 19 pandemic ,0.7003
2902020918,2020-04-18 18:14:03+00:00,0fc294b528d42000,1251574731993645056,en,This is for every Aggie that was supposed to get their ring this weekendI know that this ring represents so much more than just 90 hours Lets continue to stay home so that our ring day can come sooner than we expect it BTHO Covid19    ,0.0
2792171133,2020-04-18 15:29:01+00:00,00a4bbcc0dcd7572,1251533198976339969,en,March to the Brazos 2020  Gig em Aggies and BTHO Coronavirus Whoop      ,0.0
18887439,2020-04-16 20:34:11+00:00,c3f37afa9efcf94b,1250885219059630082,en,M A K E A M E R I C AH E A L T H YA G A I N  ,0.0
2732604528,2020-04-16 16:32:24+00:00,07d9f5dc51481000,1250824374350995456,en,College Thursday HISD Spirit Week Texas A amp M University Class of 2006 amp Pi Omicron Chapter of Zeta Phi Beta Sorority Inc Spring 2004             ,0.1779
2363436115,2020-04-15 16:45:57+00:00,e0060cda70f5f341,1250465395036893186,en, talked with me and shared her experience with the COVID19 testing process symptoms she experienced and what  has done to help her throughout this process ,0.6249
16115830,2020-04-15 03:10:41+00:00,e0060cda70f5f341,1250260225648660480,en,How do you celebrate 5 years with  during Covid19 Safely duh Cheers to the best decision I ever made love ya Ags  ,0.9607
331013295,2020-04-14 15:24:48+00:00,00a4bbcc0dcd7572,1250082585629339650,en,Howdy Ags We want to remind you to keep washing your hands and taking the necessary precautions to keep you and others safe Heres a redass way to do that Lets BTHO COVID19    Texas AampM University ,0.4939
480670932,2020-04-13 22:13:48+00:00,1c69a67ad480e1b1,1249823127082860544,en,Texas AampM pandemic expert Coronavirus will have 5 stages Were in stage 2 ,0.0
48912281,2020-04-13 15:50:48+00:00,de599025180e2ee7,1249726741179969537,en,Texas AampM pandemic expert Coronavirus will have 5 stages Were in stage 2 ,0.0
19479109,2020-04-13 06:19:31+00:00,5c2b5e46ab891f07,1249582974556721152,en,Texas AampM pandemic expert Coronavirus will have 5 stages Were in stage 2 ,0.0
31557222,2020-04-13 01:02:18+00:00,0188d8cc43ba6ac1,1249503140942163968,en,A good read if you have a few minutes,0.4404
47113141,2020-04-12 23:15:44+00:00,1c69a67ad480e1b1,1249476323904389120,en,Texas AampM pandemic expert Coronavirus will have 5 stages Were in stage 2 ,0.0
171630294,2020-04-11 23:21:31+00:00,005e7d186d31d3bc,1249115393710489600,en,Weve observed things but we havent really turned them into lessons learned ,0.0
24254930,2020-04-11 19:37:47+00:00,20a70247c3cbdd23,1249059088635494400,en,Texas AampM pandemic expert Coronavirus will have 5 stages Were in stage 2 ,0.0
84449868,2020-04-11 19:05:09+00:00,1010ecfa7d3a40f8,1249050873629679616,en,Texas AampM pandemic expert Coronavirus will have 5 stages Were in stage 2 ,0.0
561163046,2020-04-11 19:00:28+00:00,4cb7f66ae6f6d487,1249049695814549504,en,These are the folks we should be listening to If you would like a good outline of the next steps in addressing the pandemic  this article is a great place to start ,0.8591
25380951,2020-04-11 18:13:17+00:00,18810aa5b43e76c7,1249037820699774976,en,Texas AampM pandemic expert Coronavirus will have 5 stages Were in stage 2   ,0.0
1229675046,2020-04-11 16:47:51+00:00,1d9a5370a355ab0c,1249016320726904834,en,Whats essential to go the next phase is greatly expanded lab testing both the antigen amp the antibody lab testing so we can have a much better view of whats happening in our community Despite the rapid advancement thats occurred in lab   ,0.4404
3027335924,2020-04-11 16:22:15+00:00,e0060cda70f5f341,1249009880180174848,en,Its Saturday In case anyone needed to hear that Get up and outside today with a  workout  from our friends at  You can do this set at home or even better outdoors      ,0.7184
2857368676,2020-04-11 14:25:47+00:00,013b2d190f5dcad9,1248980571532988418,en,Some good productive perspective on 19 Yes we all need to take phase 5 more seriously ,0.5584
471963,2020-04-11 13:30:12+00:00,01e74c422dab6107,1248966580093976576,en,Expert from Texas AampM outlines where we are in 5 stages of coronavirus ,0.0
99709590,2020-04-11 12:45:46+00:00,94ef42cc204d5195,1248955400717848577,en,Texas AampM pandemic expert Coronavirus will have 5 stages Were in stage 2 ,0.0
2765571,2020-04-11 10:50:00+00:00,4e696bef7e24d378,1248926267522666496,en,Insightful piece from a top thinker on pandemics ,0.2023
1393412364,2020-04-11 09:37:17+00:00,c3f37afa9efcf94b,1248907967048617985,en,Texas AampM pandemic expert Coronavirus will have 5 stages Were in stage 2 ,0.0
19411757,2020-04-10 21:15:38+00:00,6390886d39468948,1248721323460878341,en,Interesting read gt where are we in the pandemic stages gt  ,0.7096
16165168,2020-04-09 20:54:42+00:00,3e711c16431907f4,1248353668799266817,en,Kendall Clark an information technology recruiter in The Woodlands Texas said she had not managed to file despite more than 1200 attempts some at 1 am  Sudden Black Hole for the Economy With Millions More Unemployed ,0.0
1000209111051579392,2020-04-09 15:39:16+00:00,343ecdd7da8dfae0,1248274287074652167,en,BTHO COVID19   ,0.0
409072668,2020-04-09 02:29:53+00:00,e0060cda70f5f341,1248075630610006016,en,Proud that   launched at   teamed  amp  members w faculty for extra funds engineers filters 3D printers amp injection molding equipment to make more  for hospitals amp first responders to combat  faster ,0.296
373814738,2020-04-08 01:19:20+00:00,a3d770a00f15bcb1,1247695487869820928,en,Join us for a live interview with Texas AampM Chancellor John Sharp about the coronavirus outbreaks impact on higher education ,0.296
3000127167,2020-04-07 19:13:44+00:00,ddb95977c7faf4f0,1247603485211856897,en,Can you give your pet COVID19 Heres what a Texas AampM veterinarian says ,0.0
409072668,2020-04-07 17:08:14+00:00,e0060cda70f5f341,1247571901062340608,en,Thanks for including the Aggies at  and  from  It was great to learn how everyone is dealing with  Shoutout to s Mitch Jacobson at  amp Kerri Smith at amp    from  universities ,0.7906
409072668,2020-04-07 07:33:59+00:00,e0060cda70f5f341,1247427385445593090,en,A client at    State of Texas asset and Top 5 Global Accelerator   was funded by an  founder  one of many startups born in the Brazos Valley now helping  amp  to combat      ,0.4767
785525335794122752,2020-04-06 01:09:37+00:00,e0060cda70f5f341,1246968270273622016,en,If you had to give up any Texas University to stop the corona virus what college would you choose And why AampM,-0.296
2296604886,2020-04-05 18:49:09+00:00,00c44eeb126d2fcd,1246872522777337865,en,First meeting with the BTHO COVID19 team Trying to come up with solutions to problems to help our communities and the world    ,0.1779
770752102956019713,2020-04-03 22:58:32+00:00,9ce0f1d2eb5998ce,1246210506920247296,en,I cant imagine going through all this COVID19 craziness AND being pregnant while working anywhere else Thank you for all you do for your employees  ,-0.0258
905232882225954818,2020-04-01 13:06:43+00:00,a3df7faf80ceea6b,1245336794369085440,en,New guidelines from Governor  going into effect statewide at 1201 am on Thursday April 2 and lasting through April 30   ,0.0
409072668,2020-04-01 12:51:01+00:00,e0060cda70f5f341,1245332840822132737,en,Happy to have helped in a small way and with bringing others on board from  Last resort masks are important stop gap measures that state universities can facilitate during campuswide lockdowns It is always great to know that  rises to the occasion  ,0.8126
823006236954136577,2020-05-21 01:16:59+00:00,e0060cda70f5f341,1263277578166599684,en,When  amp  team up to help students  well we just  it  Sign up for one of three special sessions and discover how to navigate college admissions in the COVID19 era  ,0.7579
73100680,2020-05-19 11:28:01+00:00,00a4bbcc0dcd7572,1262706574029717504,en, The entire  team has been amazing  from initial COVID19 restrictions to lockdown to reopening  this is what  professionalism looks like   ,0.743
2363436115,2020-05-18 14:47:36+00:00,e0060cda70f5f341,1262394413420032001,en, TAMU STUDENTS Dont forget You can apply for emergency COVID19 aid for rent food technology and outstanding student fees Login to your Howdy  open your Financial Aid Portal  click the Resources tab  submit the emergency aid application,0.1195
1639748756,2020-05-14 23:13:55+00:00,00a4bbcc0dcd7572,1261072277715791879,en,   researchers determine the most effective DIY mask materials  via ,0.5256
164187990,2020-05-13 21:22:46+00:00,c3f37afa9efcf94b,1260681919634776064,en,That was AMAZING             ,0.6739
1157713803389181952,2020-05-13 02:52:39+00:00,00a4bbcc0dcd7572,1260402548508262403,en, take notice theres many of us like that help create a safe place for your students    ,0.8481
911425274,2020-05-12 23:33:45+00:00,8173485c72e78ca5,1260352495513198593,en,the peacocks are returning to texas aampmnature is healinghumans are the virus ,0.0
2424494346,2020-05-09 20:38:33+00:00, ,1259221241388507140,en,Let me show you my surprised face Texas This aint the time to follow rules Texas AampM wants to run human coronavirus tests in its animal labs  via ,0.2263
1711533150,2020-05-08 11:40:47+00:00,1c69a67ad480e1b1,1258723516880388098,en,Today we were suppose to be at Reed Arena in College Station attending  graduation from Texas AampM the  Coronavirus canceled that We are proud of her amp her journey the last four years Watch out Dallas amp ATT here comes Rei Love you more than anything ,0.8074
47159253,2020-05-07 14:23:20+00:00,1c69a67ad480e1b1,1258402039228440576,en,Today we should be celebrating  graduation from       may have taken his formal celebration but we will still make sure he knows how proud we are You fulfilled your dream of being a construction man We love you ,0.97
1332991754,2020-05-07 01:10:41+00:00,00a4bbcc0dcd7572,1258202560923648000,en,My hope is that we come out of  with a greater appreciation and understanding of the food and  system Read more from my conversation with  in this  piece        ,0.8271
179784414,2020-05-07 00:06:23+00:00,00a4bbcc0dcd7572,1258186377528737793,en, has changed a lot of things Is the  you eat one of them Read on for more from  on the future of food and  after coronavirus in the       ,0.0
269795614,2020-05-06 16:20:38+00:00,18810aa5b43e76c7,1258069169771294725,en,A M A Z I N G  Heres my view of the  flying over DallasFort Worth to salute frontline workers Team coverage w          ,0.2263
317808268,2020-05-05 06:25:27+00:00,1c69a67ad480e1b1,1257556999677579265,en,WATCH Texas AampM researchers are repurposing the existing BCG vaccine to help mitigate the effects of Covid19 The clinical trial will begin its 1st set of vaccinations this Wed Unlike other trials this focuses on prevention for the healthy instead of treatment for infected ,0.296
1697415612,2020-05-04 19:50:52+00:00,7c01d867b8e8c494,1257397301326295040,en,Join us as Garland Civic Theatre prepares for North Texas Giving Tuesday NOW Tomorrow May 5th from 6 am to midnight we encourage your support for Garland Civic from the impact of the COVID19 pandemic Time is ,0.8625
719988614554193920,2020-05-02 15:33:10+00:00,1c69a67ad480e1b1,1256607672478109696,en,Texas AampM pandemic expert We should expect a dangerous new spike in coronavirus cases ,-0.4767
364646898,2020-05-02 15:23:42+00:00,00a4bbcc0dcd7572,1256605289916379138,en,didnt let covid take away one of the BEST DAYS EVER BEYOND proud of you sis ah  BTHO90hrs amp BTHOcovid   ,0.8415
2841206671,2020-05-02 00:25:28+00:00,3e82edc94d5c5ce1,1256379242704748544,en,Texas AampM Experts State Will Bounce Back From COVID19  ,0.0
220595687,2020-05-01 16:45:26+00:00,00f8c733400e497a,1256263469474516993,en,This aint the time to follow rules Texas AampM wants to run human coronavirus tests in its animal labs,0.0
906375842607005697,2020-05-01 15:34:51+00:00,c3f37afa9efcf94b,1256245708887375872,en,Applicants must apply between 900 am May 4 and 1159 pm May 6,0.0
360911239,2020-05-01 11:36:45+00:00,e0060cda70f5f341,1256185787453976577,en,New housing datashows just how hard the coronavirus pandemic is hitting the local real estate industryPending sales were down 37 percent in the three weeks ended April compared with the same period of 2019 according to Texas AampM RE Center and Houston Assoc of Realtors,-0.1027
567653157,2020-05-01 04:12:45+00:00,5b92cf17956971b6,1256074053099696129,en,Bob Appleton is the most caring prof at  He noticed that I hadnt seen him the semester I was supposed to return from my DCP and emailed me to see if I was ok Hes the only person Ive ever been sad to tell that I now work for a mouse  ,0.3804
1435790899,2020-06-28 23:47:22+00:00,3df4f427b5a60fea,1277388150101458944,en,if anyone in the college station area knows of places allowing shadowinginternships for nursing students PLEASE lmk I had 3 lined up and all were cancelled due to COVID amp they are very much needed for my nursing application   ,0.2577
137240168,2020-06-27 23:55:30+00:00,728359fcdfad2b43,1277027809660035075,en,   Published 61220 in the National Academy of Sciences A study by a team of researchers led by a Texas AampM University professor has found that not wearing a face mask dramatically increases a persons chances of being infected by the COVID19 virus ,-0.34
137240168,2020-06-27 23:53:03+00:00,728359fcdfad2b43,1277027191520284673,en, Published 61220 in the National Academy of Sciences A study by a team of researchers led by a Texas AampM University professor has found that not wearing a face mask dramatically increases a persons chances of being infected by the COVID19 virus ,-0.34
8864242,2020-06-27 15:02:57+00:00,1c69a67ad480e1b1,1276893790192701440,en,Texas AampM Study Face Masks Critical In Preventing Spread Of COVID19 ,-0.34
558391867,2020-06-27 05:53:37+00:00,3df4f427b5a60fea,1276755544896950273,en, All Apps Free For   and  until Jan 1st            ,0.5106
348829793,2020-06-26 13:37:18+00:00,01e9a1b13ef3b306,1276509845651435520,en,   Texas AampM just publishes a study on this ,0.0
868875880059330562,2020-06-20 23:01:03+00:00,1c69a67ad480e1b1,1274477389779697664,en,Some great advice from Dr Ben Neuman about   19 The bottom line  as Every individual transmission means one month more of this life   ,0.6249
533366689,2020-06-19 23:50:20+00:00,1c69a67ad480e1b1,1274127406715023361,en,Texas AampM Study Face Masks Critical In Preventing Spread Of COVID19 ,-0.34
15839385,2020-06-19 16:56:50+00:00,1c73ebb264e145ee,1274023345256902660,en,Face masks critical in preventing spread of COVID19 Texas AampM study shows  via ,-0.34
137240168,2020-06-19 16:54:53+00:00,728359fcdfad2b43,1274022857132015618,en,  Published 61220 in the National Academy of Sciences A study by a team of researchers led by a Texas AampM University professor has found that not wearing a face mask dramatically increases a persons chances of being infected by the COVID19 virus ,-0.34
28440564,2020-06-19 11:58:45+00:00,01a9a39529b27f36,1273948331811758080,en,22 Our results clearly show that airborne transmission via respiratory aerosols represents the dominant route for the spread of COVID19  Renyi Zhang Texas AampM Distinguished Professor of Atmospheric Sciences  ,0.4019
1058915957744324608,2020-06-19 03:38:29+00:00,9ce0f1d2eb5998ce,1273822434446229504,en,for heavens sake we dont need cases at TAMU yall are gonna end up at Beutel with COVID The first and only time I went to beutel because I was sick I ended up with a dent on my ass bc they gave me the wrong shot amp had to give me an extra shot  Goodluck to u,-0.802
1035622400,2020-06-18 22:38:31+00:00,00a4bbcc0dcd7572,1273746946365239302,en,maaaan tamu just cured covid  ,0.0
2874517754,2020-06-18 17:32:21+00:00,00a4bbcc0dcd7572,1273669894916255745,en,70 covid cases today 145 yesterday its your friendly reminder to stay safe out there and sign this petition,0.7269
272372133,2020-06-18 09:31:50+00:00,01e215db7136a37e,1273548971554848769,en,Japo Tamu Yataka Plan  Join us tomorrow from 11am as we talk about  amp the interrruption of Adolecents amp youth access to family planning and services         ,0.296
28193323,2020-06-18 04:27:08+00:00,7eeed20da9c42064,1273472290152480770,en,Texas AampM Study Face Masks Critical In Preventing Spread Of COVID19 ,-0.34
2874517754,2020-06-18 00:53:41+00:00,00a4bbcc0dcd7572,1273418573889896450,en,  Please consider moving camp to online With Covid growing with crazy numbers it seems its not going to slow down The freshman will leave camp to see their familys and if they contracted COVID during camp then that could mean life or death for the elderly,-0.5423
170139958,2020-06-17 20:12:09+00:00,00a4bbcc0dcd7572,1273347722502946818,en,Bjork Number of Texas AampM studentathletes testing positive for COVID19 has increased ,0.7184
716803756113809409,2020-06-16 12:50:23+00:00,010891b30e635705,1272874160683921408,en,Wear a mask,0.0
1639748756,2020-06-15 23:31:49+00:00,00a4bbcc0dcd7572,1272673193464082433,en,Dr Renyi Zhang    studied face masks as a counter to  spread  in short they work I dont understand why some people are so resistent  ,0.0
114793498,2020-06-14 10:53:54+00:00,3797791ff9c0e4c6,1272120073336086530,en, all studies point to the same Texas AampM Study Face Masks Critical In Preventing Spread Of COVID19 ,-0.34
3156160215,2020-06-14 10:30:32+00:00,01714b1d65abb048,1272114191227408384,en,Face Masks Critical In Preventing Spread Of COVID19 Via        ,-0.34
3191398158,2020-06-09 23:10:11+00:00,70b538807e617654,1270493422319734786,en,   its the same thing CoViD19 means corona virus disease 2019 2019 nCoViD means 2019 nouveau corona virus disease the who article you have is outdated the name has changed but its the same virus,0.0
350181437,2020-06-07 08:30:32+00:00,01e215db7136a37e,1269547278567649280,en,So some people were arrested at avery Lounge Smh Hamuezi kunywa kwa nyumba Watu tu wakubwa behaving like covid19 play a picky ponky with people Kwani ukikunywa pombe kwa club  hukua tamu,-0.128
584074579,2020-06-03 17:58:21+00:00,e0060cda70f5f341,1268240621841592321,en, Check out my cooking skills just kidding who wants to cook for me    ,0.1027
844563454442848258,2020-06-01 22:16:37+00:00,bc39561011b12bc6,1267580838704807936,en,Our 130K donation to  to create the   Fund will empower students from the EnMed program with  to create groundbreaking solutions and drive the future of  beyond   ,0.5994
1010680612569669637,2020-07-30 21:28:35+00:00,6057f1e35bcc6c20,1288949636158427140,en,COVID19 when        COVID19 whenSouth Carolina           Texas AampM travels 132 mi           travels 1037 mito Clemson                to Columbia ,0.0
742011113852674049,2020-07-29 22:48:58+00:00,ff160722023e43cb,1288607478494695426,en,PresidentCEO of Texas AampM UniversityCorpus Christi Dr Kelly M Miller Reduce Tuition Costs at TAMUCC in Response to COVID19  Sign the Petition  via ,0.0
37140257,2020-07-29 21:25:37+00:00,c3f37afa9efcf94b,1288586501375352839,en,Texas AampM Innovation Center has been reserved for the mass production of a COVID19 vaccine Oldest graduated Biomedical Sciences at   ,0.3818
1447536360,2020-07-29 20:53:59+00:00,e0060cda70f5f341,1288578541551005699,en,PresidentCEO of Texas AampM UniversityCorpus Christi Dr Kelly M Miller Reduce Tuition Costs at TAMUCC in Response to COVID19  Sign the Petition  via ,0.0
144370483,2020-07-29 20:40:54+00:00,0654550d44724bd1,1288575247009165314,en, This has to be a proud proud day for the students and graduates of    when an alumni shines like this COVID19 caught  and has mutated,0.8271
1186911,2020-07-29 11:47:14+00:00,01686caa11f87b5e,1288440946653356034,en,Texas AampM hasnt set a threshold but 100 new infections a day has been discussed as one measure for triggering a shutdown If it was 100 professors a day it would be game overWe cant lose 20 of professors and continue to run the university  ,0.438
2783138725,2020-07-29 03:13:02+00:00,de599025180e2ee7,1288311542518288387,en,Michael Young Prez   helped draft a plan to unify East and West Germany three decades ago He said that was easier than figuring out how to bring back students faculty and staff this fall to the campus in College StationNow thats a statement ,0.4215
3831120918,2020-07-29 01:49:58+00:00,a3d770a00f15bcb1,1288290639583621121,en,PresidentCEO of Texas AampM UniversityCorpus Christi Dr Kelly M Miller Reduce Tuition Costs at TAMUCC in Response to COVID19  Sign the Petition  via ,0.0
1018500096,2020-07-28 22:37:27+00:00,a3d770a00f15bcb1,1288242190645370881,en,PresidentCEO of Texas AampM UniversityCorpus Christi Dr Kelly M Miller Reduce Tuition Costs at TAMUCC in Response to COVID19  Sign the Petition  via ,0.0
41896480,2020-07-28 09:26:30+00:00,c3f37afa9efcf94b,1288043140683902977,en,With all these Covid Days amp Covid Nights hoing  BOSS amp AMH PRESENT MASKS ON EDITION 4 DAY EVENT  Austin Texas ,0.0
241021830,2020-07-28 03:06:26+00:00,00a4bbcc0dcd7572,1287947496019419140,en,Feds approve 265 million to manufacture coronavirus vaccine at Texas AampM facility ,0.0
41034374,2020-07-28 00:57:47+00:00,43d2418301bf1a49,1287915118936940548,en,Texas AampM to mass produce one of COVID19 vaccines  via ,0.0
491041527,2020-07-27 23:00:40+00:00,55b4f9e5c516e0b6,1287885645164285955,en,GigEm Aggies      ,0.0
16292883,2020-07-27 22:21:43+00:00,9ce0f1d2eb5998ce,1287875846217166848,en,Texas AampM and FUJIFILM Diosynth Biotechnologies have been tasked by the government to mass produce COVID19 vaccinesValued at 265 million this new order is reserving production capacity at a Texas AampM University System facility in College Station ,0.0
322057449,2020-07-24 02:55:36+00:00,e0060cda70f5f341,1286495218079072258,en,Coronavirus wont last longCoronavirus   ,0.0
4809361334,2020-07-22 20:41:16+00:00,e0060cda70f5f341,1286038627634556930,en,Texas AampM Veterinary Lab Hits Red Tape Trying To Do Human Coronavirus Testing ,0.0
782843951157874688,2020-07-21 01:59:57+00:00,001e60954611de22,1285394048556118017,en,  Texas AampM University ,0.0
3970683492,2020-07-18 02:17:13+00:00,a3d770a00f15bcb1,1284311230933598208,en, Corpus Christi is now the number one metro area in Texas for new COVID cases and second in fatalities per capita TAMUCC Task force ,-0.5574
221186368,2020-07-16 18:06:18+00:00,af811f9d6d2034ec,1283825300074266625,en,Texas AampM System will provide free COVID19 tests but its a mixed bag for other schools ,0.2846
981490923979853824,2020-07-16 01:14:54+00:00,00a4bbcc0dcd7572,1283570773483978752,en,With  Cases Surging In   Whats Next  ,0.0
41630847,2020-07-15 17:49:10+00:00,4ebdbc556ccd2f12,1283458601106001920,en, What does any of this have to do with Covid Were recruiting and beating out teams like UF Auburn FSU and Texas AampM Covid isnt the reason that 4 and 5  guys arent considering American Athletic Conference schools ,-0.128
578163254,2020-07-14 16:34:01+00:00,944c03c1d85ef480,1283077298762051584,en,  These are adults not 5 year olds do you even understand what you are saying One small mutation and this virus could wipe out a whole elementary school Stop trying to murder Americans ashole,-0.7845
16292883,2020-07-14 16:28:56+00:00,00a4bbcc0dcd7572,1283076023190523905,en,Students faculty and staff at all 11 Texas AampM System universities across the state will soon have quick and easy access to free testing for COVID19,0.7351
156387390,2020-07-14 02:37:05+00:00,6120127906e2cdb1,1282866678976720900,en,  There are numerous studies amp a surfeit of realworld experience that have shown that consistent mask wearing IS helpful at slowing the spread of COVID19 Heres a study from Texas AampM Heres some discussion from Stanford,0.4215
1035622400,2020-07-13 20:21:09+00:00,00a4bbcc0dcd7572,1282772072737968134,en,tamu rly curing corona virus w this one  ,0.0
3152346422,2020-07-11 02:57:51+00:00,00a4bbcc0dcd7572,1281784743504347136,en,One disposable mask a day keeps covid away  ,0.0
1045411419682996226,2020-07-10 16:02:27+00:00,867ccb9c2898ece7,1281619805641027584,en, This is NOT a study They extrapolate based on projecting the trend  The research is inconclusive at best so stop lying   ,-0.328
19980655,2020-07-10 15:56:29+00:00,0557e33c3bef86ac,1281618305317511169,en,Sunday Jul 19 2020 The Texas Military Department will be conducting COVID19 testing at the Senior Life Center in Lancaster Seniors 60 10 am to 11 am Everyone Else 11 am to 4 pm Registration is requiredRegister at the following link  ,0.0
35911854,2020-07-09 23:18:32+00:00,b820f5ac98af3903,1281367160271409152,en,Gig em And fingers crossed    ,0.0
182076448,2020-07-06 19:37:59+00:00,8eccead85cc1b6c0,1280224495496654848,en, This seems like something youll find in a Aunty WA group  Texas AampM Dr In molecular biology proves that rosemary in mask kills Coronavirus,-0.25
777361616618725376,2020-07-02 04:47:24+00:00,00a4bbcc0dcd7572,1278550821706379264,en,Ramn Waco Texas TAMU 20ishAllied health major w minor in Spanish First gen  Almost my 4th yr working at Laynes   Hobbies Latin nights post COVID19 cooking volleyball and playing Smash A Barb    ,0.2023
932328601122426880,2020-07-01 02:26:08+00:00,e0060cda70f5f341,1278152880172806144,en,Good thing  broadcasted it live ,0.4404
2363436115,2020-08-29 05:12:59+00:00,00a4bbcc0dcd7572,1299575754267799552,en,122 students reported a positive case of COVID19 on Aug 26 according to updated data on s COVID19 dashboardThis is the largest singleday increase in cases and 675 total cases of COVID19 have been reported since Aug 2 ,0.7096
73100680,2020-08-27 22:28:50+00:00,1c69a67ad480e1b1,1299111659601113089,en,  Thought I had previously shared Clery does require COVID reporting Just Google Clery COVID and you will see a link to the  and the   and we called the DOE regarding identifying the facility Serious illness is section 62 of the Clery Handbook,-0.1531
17974323,2020-08-27 21:57:16+00:00,00a4bbcc0dcd7572,1299103714725318656,en,Bootcamp is  amp  week is Aug 31  Sept 4 where you can try Boxing and General Bootcamp  before the programs officially begin  Make sure to download the Texas AampM Rec Sports app  to reserve your spotAll video content was filmed before the COVID19 pandemic ,0.3182
2233426202,2020-08-27 20:58:42+00:00,9ce0f1d2eb5998ce,1299088976800894976,en,Just a few minutes until Dr Sullivan from the  and some  officials speak on COVID19 reporting on campus You can watch the press conference LIVE on  Facebook page ,0.0
964825176,2020-08-26 15:31:13+00:00,f95ca607d76de8c6,1298644175831937030,en,     Hey Glad you and your family are okay now but not everyone reacts to Covid the same  my whole family and I had it and we all had different symptoms Like I lost my smell and taste for a bit and my dad had a high fever for 11 days My baby sister had a fever and cough Not,0.4118
1160476873673125889,2020-08-26 13:31:39+00:00,00a4bbcc0dcd7572,1298614084557066240,en,Ohio State Purdue Syracuse amp others have suspended students for breaking COVID guidelines mainly for partying Large gatherings for any reason should be taken seriously and I know there have been plenty here If they can do it you can do it too ,-0.296
334958513,2020-08-25 20:28:20+00:00,00a4bbcc0dcd7572,1298356560482246658,en,At TAMU students are being randomly selected to take COVID19 test Lucky me I made the cut amp I havent been to campus since June Nonetheless I went because testing is important I mostly wanted to see how TAMU is administering the test Ya know disaster planner over here,-0.3818
942241440855343104,2020-08-25 07:03:51+00:00,f0eebea3b08e0158,1298154105718951937,en,Texas colleges already seeing COVID19 cases as classes beginStudents aim for traditional campus life while navigating heightened precautions     ,0.0
73100680,2020-08-25 03:16:33+00:00,00a4bbcc0dcd7572,1298096902278451200,en,     Clery Handbook section 62 outbreak of meningitis norovirus or other serious illness and our staff spoke directly with the Department of Ed regarding identifying org by name  Check the Clery Center guidance as well for COVID and serious illness,-0.5994
17689863,2020-08-24 16:05:09+00:00,42e46bc3663a4b5f,1297927936327266304,en,Just heard that  is fourth in COVID19 cases while  is  Assuming thats true its probably because AampMs never been licked,0.4215
902126293,2020-08-24 12:48:35+00:00,96683cc9126741d1,1297878471109115904,en, Former Biden chief of staff Ron Klain at Texas AampM in 2019 We did every possible thing wrong Obama encouraged calm while Biden rambled warning about staying off airplanespublic transportprompting backlash Bidens flu gaffe a headache for Obama ,-0.5106
