1.30847E+18,Texas A&amp;M soccer match vs. Auburn postponed due to COVID-19 case https://t.co/x2JpRwGnCP,2020-09-22T17:58:42.000Z,170139958,00a4bbcc0dcd7572,,en
1.30735E+18,Texas A&amp;M's Kyle Field receives COVID-19 enhancements ahead of football opener https://t.co/FFpTjJUkuJ,2020-09-19T16:16:57.000Z,170139958,00a4bbcc0dcd7572,,en
1.30605E+18,"they really just waking themselves off over this bullshit and ignoring the serious division on campus,,,, a&amp;m better be praying covid/social distancing are permanent so we can't protest constantly https://t.co/V1hSJlIJ43",2020-09-16T01:51:34.000Z,9.46444E+17,00a4bbcc0dcd7572,,en
1.30423E+18,"Hey @TAMU, please alert the student body with information on reported clusters rather than stowing it away under ""Additional Resources"" on https://t.co/SkLm6x19Nn! https://t.co/ZaRIzavvts",2020-09-11T01:17:00.000Z,2363436115,00a4bbcc0dcd7572,,en
1.30378E+18,"Texas A&amp;M (@tamu) - coordinated study expects COVID-19 economic impacts of $2.5 trillion loss in goods, services nationwide (https://t.co/StsR11Em01) 

Written by Kay Ledbetter

COVID-19 is expected to reduce the U.S.… https://t.co/a5X9YlPmqo",2020-09-09T19:33:06.000Z,29493760,00a4bbcc0dcd7572,"[-96.33447647, 30.61952184]",en
1.30318E+18,"I’m still shook, I never get chosen for anything!!!! But I got chosen for tamu random covid testing hahah",2020-09-08T03:47:41.000Z,2906377434,00a4bbcc0dcd7572,,en
1.30197E+18,"Who tweeted this? COVID? 

with hundreds of students testing positive since the start of classes. the county total cases now over 5,000 and still having in person classes, still putting maintenance/custodial/service staff at high risk? and the number of cases going up every day. https://t.co/LMd9NiEL3C",2020-09-04T19:54:07.000Z,1.0542E+18,00a4bbcc0dcd7572,,en
1.30189E+18,New paper on COVID-19 with amazing doc student @rswhittle: An ecological study of #socioeconomic predictors in detection of #COVID19 cases across neighborhoods in New York City @TAMU_BHP @ISUnet @TAMUEngineering @TAMUAero @TAMU @hlkn_tamu https://t.co/lu6lIEA9Ks,2020-09-04T14:45:41.000Z,346636251,00a4bbcc0dcd7572,,en
1.3014E+18,"Hey!

IDK if y’all knew this but Texas A&amp;M reported almost 1,000 cases of COVID-19 in August and have yet to release any information regarding what would trigger a move to online instruction!

👋",2020-09-03T05:58:41.000Z,2363436115,00a4bbcc0dcd7572,,en
1.29958E+18,"122 students reported a positive case of COVID-19 on Aug. 26 according to updated data on @TAMU’s COVID-19 dashboard.

This is the largest single-day increase in cases and 675 total cases of COVID-19 have been reported since Aug. 2. https://t.co/NcSUyx08Fd",2020-08-29T05:12:59.000Z,2363436115,00a4bbcc0dcd7572,,en
